time,ghi,dni,dhi,temp_air,wind_speed
1990-03-14 00:00:00+00:00,0.0,0.0,0.0,24.17,1.38
1990-03-14 01:00:00+00:00,41.3,0.0,41.3,23.79,0.97
1990-03-14 02:00:00+00:00,292.25,697.13,90.65,25.12,0.69
1990-03-14 03:00:00+00:00,541.25,807.19,118.7,26.0,0.48
1990-03-14 04:00:00+00:00,693.9,736.34,162.45,27.02,0.21
1990-03-14 05:00:00+00:00,879.95,809.01,175.75,27.9,0.62
1990-03-14 06:00:00+00:00,669.45,414.18,272.05,28.74,0.9
1990-03-14 07:00:00+00:00,803.2,583.52,229.75,28.67,0.97
1990-03-14 08:00:00+00:00,641.8,488.98,182.8,29.14,2.07
1990-03-14 09:00:00+00:00,332.4,185.96,178.0,28.08,2.69
1990-03-14 10:00:00+00:00,175.35,54.29,139.25,26.92,2.76
1990-03-14 11:00:00+00:00,67.7,16.41,60.25,26.66,1.93
1990-03-14 12:00:00+00:00,23.0,24.58,17.8,26.03,1.52
1990-03-14 13:00:00+00:00,0.0,0.0,0.0,25.44,1.38
1990-03-14 14:00:00+00:00,0.0,0.0,0.0,25.28,1.38
1990-03-14 15:00:00+00:00,0.0,0.0,0.0,25.2,1.31
1990-03-14 16:00:00+00:00,0.0,0.0,0.0,25.16,1.38
1990-03-14 17:00:00+00:00,0.0,0.0,0.0,25.11,1.52
1990-03-14 18:00:00+00:00,0.0,0.0,0.0,24.96,1.52
1990-03-14 19:00:00+00:00,0.0,0.0,0.0,24.98,1.66
1990-03-14 20:00:00+00:00,0.0,0.0,0.0,24.98,2.14
1990-03-14 21:00:00+00:00,0.0,0.0,0.0,24.72,2.62
1990-03-14 22:00:00+00:00,0.0,0.0,0.0,24.54,2.55
1990-03-14 23:00:00+00:00,0.0,0.0,0.0,24.36,2.0
1990-03-15 00:00:00+00:00,0.0,0.0,0.0,24.35,1.86
1990-03-15 01:00:00+00:00,46.8,0.0,46.8,24.33,1.93
1990-03-15 02:00:00+00:00,270.55,446.25,140.5,24.62,2.14
1990-03-15 03:00:00+00:00,408.45,346.81,226.15,25.54,2.14
1990-03-15 04:00:00+00:00,621.55,540.66,230.25,26.53,2.41
1990-03-15 05:00:00+00:00,651.85,455.85,254.25,27.82,2.0
1990-03-15 06:00:00+00:00,552.6,165.15,393.9,28.54,1.1
1990-03-15 07:00:00+00:00,646.2,407.7,245.05,28.77,1.59
1990-03-15 08:00:00+00:00,506.85,241.45,280.0,28.83,2.55
1990-03-15 09:00:00+00:00,315.85,90.69,240.5,27.48,2.97
1990-03-15 10:00:00+00:00,159.9,26.83,142.05,27.3,2.76
1990-03-15 11:00:00+00:00,43.65,0.0,43.65,26.32,2.0
1990-03-15 12:00:00+00:00,5.0,0.0,5.0,25.28,1.79
1990-03-15 13:00:00+00:00,0.0,0.0,0.0,24.82,2.34
1990-03-15 14:00:00+00:00,0.0,0.0,0.0,24.47,2.34
1990-03-15 15:00:00+00:00,0.0,0.0,0.0,24.55,2.07
1990-03-15 16:00:00+00:00,0.0,0.0,0.0,24.51,2.14
1990-03-15 17:00:00+00:00,0.0,0.0,0.0,24.47,2.48
1990-03-15 18:00:00+00:00,0.0,0.0,0.0,24.37,2.83
1990-03-15 19:00:00+00:00,0.0,0.0,0.0,24.29,2.34
1990-03-15 20:00:00+00:00,0.0,0.0,0.0,24.13,2.34
1990-03-15 21:00:00+00:00,0.0,0.0,0.0,24.03,2.69
1990-03-15 22:00:00+00:00,0.0,0.0,0.0,23.99,2.62
1990-03-15 23:00:00+00:00,0.0,0.0,0.0,23.94,2.21
1990-03-16 00:00:00+00:00,0.0,0.0,0.0,23.93,1.86
1990-03-16 01:00:00+00:00,45.1,0.0,45.1,23.93,1.72
1990-03-16 02:00:00+00:00,142.1,31.5,132.85,24.2,1.66
1990-03-16 03:00:00+00:00,245.45,50.21,218.95,24.84,1.72
1990-03-16 04:00:00+00:00,188.05,11.78,179.5,25.63,1.79
1990-03-16 05:00:00+00:00,199.6,14.87,186.6,25.88,1.93
1990-03-16 06:00:00+00:00,330.0,24.83,306.1,26.16,2.34
1990-03-16 07:00:00+00:00,313.45,25.38,288.45,26.78,4.69
1990-03-16 08:00:00+00:00,214.35,2.29,212.2,26.7,4.55
1990-03-16 09:00:00+00:00,159.8,5.53,155.2,26.05,4.0
1990-03-16 10:00:00+00:00,73.25,3.01,71.25,25.8,3.79
1990-03-16 11:00:00+00:00,63.6,6.17,60.8,25.07,3.59
1990-03-16 12:00:00+00:00,11.1,0.0,11.1,24.95,3.72
1990-03-16 13:00:00+00:00,0.0,0.0,0.0,24.85,3.72
1990-03-16 14:00:00+00:00,0.0,0.0,0.0,24.76,3.52
1990-03-16 15:00:00+00:00,0.0,0.0,0.0,24.79,3.24
1990-03-16 16:00:00+00:00,0.0,0.0,0.0,24.89,3.1
1990-03-16 17:00:00+00:00,0.0,0.0,0.0,25.06,2.76
1990-03-16 18:00:00+00:00,0.0,0.0,0.0,25.03,2.41
1990-03-16 19:00:00+00:00,0.0,0.0,0.0,24.87,2.97
1990-03-16 20:00:00+00:00,0.0,0.0,0.0,24.82,2.9
1990-03-16 21:00:00+00:00,0.0,0.0,0.0,24.78,2.97
1990-03-16 22:00:00+00:00,0.0,0.0,0.0,24.73,2.97
1990-03-16 23:00:00+00:00,0.0,0.0,0.0,24.81,3.17
1990-03-17 00:00:00+00:00,0.0,0.0,0.0,24.82,2.97
1990-03-17 01:00:00+00:00,60.45,467.63,41.0,24.88,3.17
1990-03-17 02:00:00+00:00,251.6,302.43,162.1,25.19,3.17
1990-03-17 03:00:00+00:00,478.55,605.06,157.9,26.02,3.52
1990-03-17 04:00:00+00:00,477.15,373.17,205.6,26.89,3.31
1990-03-17 05:00:00+00:00,728.65,527.43,266.8,27.33,3.03
1990-03-17 06:00:00+00:00,781.5,453.56,344.35,28.44,3.03
1990-03-17 07:00:00+00:00,624.05,248.6,378.9,28.83,3.59
1990-03-17 08:00:00+00:00,421.35,120.82,307.65,28.58,3.72
1990-03-17 09:00:00+00:00,147.6,24.65,127.1,26.47,4.41
1990-03-17 10:00:00+00:00,115.85,2.55,114.15,25.97,3.38
1990-03-17 11:00:00+00:00,90.6,9.81,86.15,25.61,3.52
1990-03-17 12:00:00+00:00,13.85,0.0,13.85,25.35,3.79
1990-03-17 13:00:00+00:00,0.0,0.0,0.0,25.0,3.52
1990-03-17 14:00:00+00:00,0.0,0.0,0.0,24.77,3.72
1990-03-17 15:00:00+00:00,0.0,0.0,0.0,24.66,3.79
1990-03-17 16:00:00+00:00,0.0,0.0,0.0,24.61,3.79
1990-03-17 17:00:00+00:00,0.0,0.0,0.0,24.53,3.66
1990-03-17 18:00:00+00:00,0.0,0.0,0.0,24.47,3.59
1990-03-17 19:00:00+00:00,0.0,0.0,0.0,24.25,3.86
1990-03-17 20:00:00+00:00,0.0,0.0,0.0,24.13,3.79
1990-03-17 21:00:00+00:00,0.0,0.0,0.0,24.1,3.72
1990-03-17 22:00:00+00:00,0.0,0.0,0.0,24.02,3.59
1990-03-17 23:00:00+00:00,0.0,0.0,0.0,24.0,3.31
1990-03-18 00:00:00+00:00,0.0,0.0,0.0,24.02,3.1
1990-03-18 01:00:00+00:00,58.8,290.53,46.05,24.05,2.9
1990-03-18 02:00:00+00:00,177.95,142.19,135.55,24.38,3.24
1990-03-18 03:00:00+00:00,335.55,207.86,224.95,25.08,3.31
1990-03-18 04:00:00+00:00,549.75,330.24,308.8,26.21,3.1
1990-03-18 05:00:00+00:00,536.85,276.69,294.1,27.4,2.48
1990-03-18 06:00:00+00:00,836.45,605.28,252.25,27.98,1.45
1990-03-18 07:00:00+00:00,879.1,701.27,186.85,29.42,1.79
1990-03-18 08:00:00+00:00,541.35,338.26,222.8,29.49,1.86
1990-03-18 09:00:00+00:00,400.7,160.02,267.55,27.44,2.69
1990-03-18 10:00:00+00:00,145.75,23.44,130.15,26.84,1.86
1990-03-18 11:00:00+00:00,67.5,13.11,61.55,26.24,1.59
1990-03-18 12:00:00+00:00,6.15,0.0,6.15,25.78,0.69
1990-03-18 13:00:00+00:00,0.0,0.0,0.0,25.24,0.62
1990-03-18 14:00:00+00:00,0.0,0.0,0.0,25.19,0.9
1990-03-18 15:00:00+00:00,0.0,0.0,0.0,25.08,1.38
1990-03-18 16:00:00+00:00,0.0,0.0,0.0,24.92,1.66
1990-03-18 17:00:00+00:00,0.0,0.0,0.0,24.76,1.79
1990-03-18 18:00:00+00:00,0.0,0.0,0.0,24.64,1.66
1990-03-18 19:00:00+00:00,0.0,0.0,0.0,24.32,1.59
1990-03-18 20:00:00+00:00,0.0,0.0,0.0,24.19,1.79
1990-03-18 21:00:00+00:00,0.0,0.0,0.0,24.06,1.79
1990-03-18 22:00:00+00:00,0.0,0.0,0.0,23.98,1.93
1990-03-18 23:00:00+00:00,0.0,0.0,0.0,23.91,2.07
1990-03-19 00:00:00+00:00,0.0,0.0,0.0,23.81,2.14
1990-03-19 01:00:00+00:00,74.45,529.32,50.0,23.76,2.21
1990-03-19 02:00:00+00:00,233.8,286.74,147.65,24.14,2.34
1990-03-19 03:00:00+00:00,378.4,361.29,185.4,25.03,2.48
1990-03-19 04:00:00+00:00,563.35,427.87,250.35,26.03,2.48
1990-03-19 05:00:00+00:00,713.05,480.33,290.85,27.33,2.28
1990-03-19 06:00:00+00:00,801.35,567.62,252.75,28.43,2.21
1990-03-19 07:00:00+00:00,742.9,507.53,241.4,29.2,2.07
1990-03-19 08:00:00+00:00,709.55,580.76,162.25,29.48,1.72
1990-03-19 09:00:00+00:00,516.4,370.08,208.35,28.03,2.07
1990-03-19 10:00:00+00:00,256.05,159.62,149.8,27.14,2.83
1990-03-19 11:00:00+00:00,60.95,26.79,48.8,26.94,2.28
1990-03-19 12:00:00+00:00,8.85,6.41,7.5,26.56,1.1
1990-03-19 13:00:00+00:00,0.0,0.0,0.0,25.77,1.38
1990-03-19 14:00:00+00:00,0.0,0.0,0.0,25.35,1.17
1990-03-19 15:00:00+00:00,0.0,0.0,0.0,25.03,0.9
1990-03-19 16:00:00+00:00,0.0,0.0,0.0,24.83,1.1
1990-03-19 17:00:00+00:00,0.0,0.0,0.0,24.56,0.97
1990-03-19 18:00:00+00:00,0.0,0.0,0.0,24.42,0.97
1990-03-19 19:00:00+00:00,0.0,0.0,0.0,24.36,1.17
1990-03-19 20:00:00+00:00,0.0,0.0,0.0,24.29,1.45
1990-03-19 21:00:00+00:00,0.0,0.0,0.0,24.19,1.38
1990-03-19 22:00:00+00:00,0.0,0.0,0.0,24.22,1.45
1990-03-19 23:00:00+00:00,0.0,0.0,0.0,24.23,1.38
1990-03-20 00:00:00+00:00,0.0,0.0,0.0,24.0,1.1
1990-03-20 01:00:00+00:00,51.85,89.68,47.5,24.3,1.52
1990-03-20 02:00:00+00:00,136.5,100.76,106.0,24.69,1.79
1990-03-20 03:00:00+00:00,313.25,180.4,216.5,25.27,1.79
1990-03-20 04:00:00+00:00,459.9,259.41,269.65,26.2,1.72
1990-03-20 05:00:00+00:00,620.1,427.79,243.4,27.17,1.31
1990-03-20 06:00:00+00:00,636.1,414.0,235.45,28.07,0.21
1990-03-20 07:00:00+00:00,679.4,432.03,252.1,28.43,1.17
1990-03-20 08:00:00+00:00,507.65,206.0,313.4,28.7,1.24
1990-03-20 09:00:00+00:00,511.65,359.81,212.05,28.33,1.24
1990-03-20 10:00:00+00:00,271.6,159.84,165.2,27.04,2.28
1990-03-20 11:00:00+00:00,62.6,0.44,62.4,26.36,3.03
1990-03-20 12:00:00+00:00,5.6,2.62,5.05,25.57,1.52
1990-03-20 13:00:00+00:00,0.0,0.0,0.0,25.4,0.21
1990-03-20 14:00:00+00:00,0.0,0.0,0.0,25.14,0.28
1990-03-20 15:00:00+00:00,0.0,0.0,0.0,25.06,0.28
1990-03-20 16:00:00+00:00,0.0,0.0,0.0,25.12,0.28
1990-03-20 17:00:00+00:00,0.0,0.0,0.0,25.19,0.28
1990-03-20 18:00:00+00:00,0.0,0.0,0.0,25.31,0.28
1990-03-20 19:00:00+00:00,0.0,0.0,0.0,24.58,0.9
1990-03-20 20:00:00+00:00,0.0,0.0,0.0,24.79,0.62
1990-03-20 21:00:00+00:00,0.0,0.0,0.0,25.16,0.48
1990-03-20 22:00:00+00:00,0.0,0.0,0.0,25.23,0.34
1990-03-20 23:00:00+00:00,0.0,0.0,0.0,25.13,0.28
1990-03-21 00:00:00+00:00,0.0,0.0,0.0,24.17,0.9
1990-03-21 01:00:00+00:00,99.0,835.08,56.55,24.33,2.0
1990-03-21 02:00:00+00:00,271.45,458.6,131.6,24.79,2.48
1990-03-21 03:00:00+00:00,444.55,524.15,162.35,25.79,3.45
1990-03-21 04:00:00+00:00,612.0,584.56,182.2,26.79,4.41
1990-03-21 05:00:00+00:00,739.7,610.74,200.95,27.99,5.45
1990-03-21 06:00:00+00:00,675.95,390.98,297.1,28.79,5.72
1990-03-21 07:00:00+00:00,735.9,478.88,261.85,28.91,6.28
1990-03-21 08:00:00+00:00,746.35,559.99,218.0,29.01,5.79
1990-03-21 09:00:00+00:00,590.1,466.03,201.95,28.3,5.1
1990-03-21 10:00:00+00:00,219.65,134.83,129.9,28.81,4.14
1990-03-21 11:00:00+00:00,170.35,166.18,95.05,27.59,3.52
1990-03-21 12:00:00+00:00,21.7,12.87,19.0,27.18,2.48
1990-03-21 13:00:00+00:00,0.0,0.0,0.0,26.29,2.41
1990-03-21 14:00:00+00:00,0.0,0.0,0.0,25.47,2.0
1990-03-21 15:00:00+00:00,0.0,0.0,0.0,25.39,2.07
1990-03-21 16:00:00+00:00,0.0,0.0,0.0,25.27,1.79
1990-03-21 17:00:00+00:00,0.0,0.0,0.0,25.03,1.72
1990-03-21 18:00:00+00:00,0.0,0.0,0.0,24.9,2.28
1990-03-21 19:00:00+00:00,0.0,0.0,0.0,24.79,2.48
1990-03-21 20:00:00+00:00,0.0,0.0,0.0,24.74,2.48
1990-03-21 21:00:00+00:00,0.0,0.0,0.0,24.64,2.28
1990-03-21 22:00:00+00:00,0.0,0.0,0.0,24.58,2.28
1990-03-21 23:00:00+00:00,0.0,0.0,0.0,24.49,2.48
1990-03-22 00:00:00+00:00,0.0,0.0,0.0,24.47,3.24
1990-03-22 01:00:00+00:00,117.7,1176.52,55.15,24.57,3.59
1990-03-22 02:00:00+00:00,316.35,747.41,86.75,25.11,3.31
1990-03-22 03:00:00+00:00,580.8,849.18,121.85,26.01,3.66
1990-03-22 04:00:00+00:00,727.8,764.03,164.65,27.4,4.9
1990-03-22 05:00:00+00:00,755.25,583.33,239.8,28.28,4.28
1990-03-22 06:00:00+00:00,964.0,809.82,178.35,28.89,4.21
1990-03-22 07:00:00+00:00,879.4,699.88,186.0,29.41,3.1
1990-03-22 08:00:00+00:00,725.05,594.87,163.5,29.62,3.52
1990-03-22 09:00:00+00:00,483.05,397.63,151.8,28.78,3.72
1990-03-22 10:00:00+00:00,343.05,308.61,137.65,27.98,4.07
1990-03-22 11:00:00+00:00,137.7,116.26,85.05,27.76,3.24
1990-03-22 12:00:00+00:00,22.6,36.04,15.05,27.62,2.76
1990-03-22 13:00:00+00:00,0.0,0.0,0.0,26.03,2.69
1990-03-22 14:00:00+00:00,0.0,0.0,0.0,25.11,2.07
1990-03-22 15:00:00+00:00,0.0,0.0,0.0,24.89,2.07
1990-03-22 16:00:00+00:00,0.0,0.0,0.0,25.01,2.34
1990-03-22 17:00:00+00:00,0.0,0.0,0.0,25.03,2.28
1990-03-22 18:00:00+00:00,0.0,0.0,0.0,24.94,2.14
1990-03-22 19:00:00+00:00,0.0,0.0,0.0,24.53,2.55
1990-03-22 20:00:00+00:00,0.0,0.0,0.0,24.35,2.55
1990-03-22 21:00:00+00:00,0.0,0.0,0.0,24.32,2.28
1990-03-22 22:00:00+00:00,0.0,0.0,0.0,24.29,2.07
1990-03-22 23:00:00+00:00,0.0,0.0,0.0,24.29,2.0
1990-03-23 00:00:00+00:00,0.0,0.0,0.0,24.46,2.07
1990-03-23 01:00:00+00:00,102.3,927.91,50.8,24.63,2.41
1990-03-23 02:00:00+00:00,338.7,782.9,96.45,25.18,2.55
1990-03-23 03:00:00+00:00,585.85,872.33,112.6,26.36,3.24
1990-03-23 04:00:00+00:00,726.95,705.47,205.7,27.58,3.59
1990-03-23 05:00:00+00:00,789.3,693.41,175.55,28.31,3.24
1990-03-23 06:00:00+00:00,855.0,700.0,175.1,28.89,2.76
1990-03-23 07:00:00+00:00,697.1,509.52,191.9,29.21,3.31
1990-03-23 08:00:00+00:00,621.65,468.33,179.35,29.2,3.52
1990-03-23 09:00:00+00:00,523.8,463.34,137.75,28.91,3.52
1990-03-23 10:00:00+00:00,398.4,416.94,120.95,28.44,3.72
1990-03-23 11:00:00+00:00,156.3,155.66,85.85,28.1,4.0
1990-03-23 12:00:00+00:00,16.5,27.97,10.65,27.15,3.17
1990-03-23 13:00:00+00:00,0.0,0.0,0.0,26.91,1.66
1990-03-23 14:00:00+00:00,0.0,0.0,0.0,26.59,1.72
1990-03-23 15:00:00+00:00,0.0,0.0,0.0,26.29,1.52
1990-03-23 16:00:00+00:00,0.0,0.0,0.0,26.01,1.45
1990-03-23 17:00:00+00:00,0.0,0.0,0.0,25.89,1.52
1990-03-23 18:00:00+00:00,0.0,0.0,0.0,25.64,1.79
1990-03-23 19:00:00+00:00,0.0,0.0,0.0,25.67,2.62
1990-03-23 20:00:00+00:00,0.0,0.0,0.0,25.44,2.62
1990-03-23 21:00:00+00:00,0.0,0.0,0.0,25.27,2.62
1990-03-23 22:00:00+00:00,0.0,0.0,0.0,25.2,2.55
1990-03-23 23:00:00+00:00,0.0,0.0,0.0,25.17,2.07
1990-03-24 00:00:00+00:00,0.0,0.0,0.0,24.88,1.59
1990-03-24 01:00:00+00:00,100.6,1009.7,42.2,24.61,1.59
1990-03-24 02:00:00+00:00,308.1,646.56,106.6,25.17,1.86
1990-03-24 03:00:00+00:00,468.4,455.07,220.6,26.3,2.48
1990-03-24 04:00:00+00:00,732.4,782.52,152.85,27.21,2.34
1990-03-24 05:00:00+00:00,797.9,546.33,313.55,28.18,2.28
1990-03-24 06:00:00+00:00,777.5,512.82,278.85,28.8,2.34
1990-03-24 07:00:00+00:00,719.25,532.13,191.25,28.74,2.76
1990-03-24 08:00:00+00:00,536.95,343.99,211.95,27.59,2.83
1990-03-24 09:00:00+00:00,346.6,131.17,237.3,27.71,2.83
1990-03-24 10:00:00+00:00,248.6,144.97,152.15,27.65,2.69
1990-03-24 11:00:00+00:00,166.25,145.6,100.4,27.63,2.9
1990-03-24 12:00:00+00:00,34.3,73.54,18.95,27.5,3.03
1990-03-24 13:00:00+00:00,0.0,0.0,0.0,27.16,2.69
1990-03-24 14:00:00+00:00,0.0,0.0,0.0,26.89,2.34
1990-03-24 15:00:00+00:00,0.0,0.0,0.0,26.8,2.0
1990-03-24 16:00:00+00:00,0.0,0.0,0.0,26.59,1.79
1990-03-24 17:00:00+00:00,0.0,0.0,0.0,26.5,1.86
1990-03-24 18:00:00+00:00,0.0,0.0,0.0,26.2,2.07
1990-03-24 19:00:00+00:00,0.0,0.0,0.0,25.85,2.41
1990-03-24 20:00:00+00:00,0.0,0.0,0.0,25.68,2.41
1990-03-24 21:00:00+00:00,0.0,0.0,0.0,25.57,2.41
1990-03-24 22:00:00+00:00,0.0,0.0,0.0,25.58,2.55
1990-03-24 23:00:00+00:00,0.0,0.0,0.0,25.54,2.69
1990-03-25 00:00:00+00:00,0.0,0.0,0.0,25.5,2.83
1990-03-25 01:00:00+00:00,97.75,939.73,41.2,25.57,2.62
1990-03-25 02:00:00+00:00,316.35,704.93,95.1,26.24,3.17
1990-03-25 03:00:00+00:00,526.7,737.28,123.75,27.31,3.93
1990-03-25 04:00:00+00:00,647.5,673.48,147.55,28.41,4.14
1990-03-25 05:00:00+00:00,687.15,590.36,162.95,29.04,4.14
1990-03-25 06:00:00+00:00,966.8,837.42,151.65,29.39,4.21
1990-03-25 07:00:00+00:00,937.35,792.92,150.05,29.92,3.93
1990-03-25 08:00:00+00:00,839.2,733.29,146.15,30.02,3.86
1990-03-25 09:00:00+00:00,732.8,732.19,122.65,29.88,3.93
1990-03-25 10:00:00+00:00,500.45,603.29,99.2,29.49,3.79
1990-03-25 11:00:00+00:00,232.65,337.66,80.05,28.89,3.72
1990-03-25 12:00:00+00:00,40.25,83.52,22.85,28.15,3.31
1990-03-25 13:00:00+00:00,0.0,0.0,0.0,27.42,2.62
1990-03-25 14:00:00+00:00,0.0,0.0,0.0,26.84,2.55
1990-03-25 15:00:00+00:00,0.0,0.0,0.0,26.5,2.48
1990-03-25 16:00:00+00:00,0.0,0.0,0.0,26.25,2.41
1990-03-25 17:00:00+00:00,0.0,0.0,0.0,26.07,2.41
1990-03-25 18:00:00+00:00,0.0,0.0,0.0,25.98,2.34
1990-03-25 19:00:00+00:00,0.0,0.0,0.0,25.91,2.55
1990-03-25 20:00:00+00:00,0.0,0.0,0.0,25.78,2.55
1990-03-25 21:00:00+00:00,0.0,0.0,0.0,25.68,2.62
1990-03-25 22:00:00+00:00,0.0,0.0,0.0,25.6,2.62
1990-03-25 23:00:00+00:00,0.0,0.0,0.0,25.47,2.48
1990-03-26 00:00:00+00:00,0.0,0.0,0.0,25.42,2.48
1990-03-26 01:00:00+00:00,82.8,474.3,53.15,25.39,2.55
1990-03-26 02:00:00+00:00,301.65,578.06,118.95,25.78,2.9
1990-03-26 03:00:00+00:00,519.5,698.16,136.55,26.55,3.1
1990-03-26 04:00:00+00:00,677.2,655.89,189.2,27.31,3.45
1990-03-26 05:00:00+00:00,762.0,589.01,238.2,28.07,3.59
1990-03-26 06:00:00+00:00,829.45,628.65,216.9,28.49,3.72
1990-03-26 07:00:00+00:00,723.65,534.31,192.8,29.08,4.07
1990-03-26 08:00:00+00:00,762.7,624.86,171.95,29.02,3.86
1990-03-26 09:00:00+00:00,602.05,468.07,212.0,29.17,3.66
1990-03-26 10:00:00+00:00,379.25,334.43,156.9,28.93,3.31
1990-03-26 11:00:00+00:00,159.85,124.68,103.55,28.58,2.62
1990-03-26 12:00:00+00:00,25.55,25.01,20.35,28.05,2.14
1990-03-26 13:00:00+00:00,0.0,0.0,0.0,27.49,1.72
1990-03-26 14:00:00+00:00,0.0,0.0,0.0,27.0,1.79
1990-03-26 15:00:00+00:00,0.0,0.0,0.0,26.65,1.93
1990-03-26 16:00:00+00:00,0.0,0.0,0.0,26.32,1.79
1990-03-26 17:00:00+00:00,0.0,0.0,0.0,26.09,1.72
1990-03-26 18:00:00+00:00,0.0,0.0,0.0,25.83,1.86
1990-03-26 19:00:00+00:00,0.0,0.0,0.0,26.04,1.86
1990-03-26 20:00:00+00:00,0.0,0.0,0.0,25.89,1.86
1990-03-26 21:00:00+00:00,0.0,0.0,0.0,25.8,1.93
1990-03-26 22:00:00+00:00,0.0,0.0,0.0,25.7,1.93
1990-03-26 23:00:00+00:00,0.0,0.0,0.0,25.57,2.07
1990-03-27 00:00:00+00:00,0.0,0.0,0.0,25.47,1.93
1990-03-27 01:00:00+00:00,126.35,1141.21,52.35,25.49,1.86
1990-03-27 02:00:00+00:00,365.3,844.97,96.4,26.18,2.0
1990-03-27 03:00:00+00:00,554.9,788.53,120.85,27.37,2.34
1990-03-27 04:00:00+00:00,700.75,728.67,157.4,28.34,2.28
1990-03-27 05:00:00+00:00,779.1,670.74,181.75,28.97,2.28
1990-03-27 06:00:00+00:00,860.95,707.66,170.75,29.35,2.14
1990-03-27 07:00:00+00:00,837.75,673.42,168.3,29.56,2.14
1990-03-27 08:00:00+00:00,583.5,458.57,149.85,29.7,2.14
1990-03-27 09:00:00+00:00,590.5,512.08,163.8,29.41,2.0
1990-03-27 10:00:00+00:00,432.4,473.74,117.55,29.3,1.72
1990-03-27 11:00:00+00:00,223.75,357.85,62.3,29.09,1.52
1990-03-27 12:00:00+00:00,35.95,84.1,18.5,27.95,0.9
1990-03-27 13:00:00+00:00,0.0,0.0,0.0,27.24,0.48
1990-03-27 14:00:00+00:00,0.0,0.0,0.0,26.98,0.21
1990-03-27 15:00:00+00:00,0.0,0.0,0.0,27.18,0.14
1990-03-27 16:00:00+00:00,0.0,0.0,0.0,26.83,0.62
1990-03-27 17:00:00+00:00,0.0,0.0,0.0,25.99,0.9
1990-03-27 18:00:00+00:00,0.0,0.0,0.0,25.69,1.03
1990-03-27 19:00:00+00:00,0.0,0.0,0.0,25.58,1.59
1990-03-27 20:00:00+00:00,0.0,0.0,0.0,25.7,1.72
1990-03-27 21:00:00+00:00,0.0,0.0,0.0,25.64,1.86
1990-03-27 22:00:00+00:00,0.0,0.0,0.0,25.53,1.86
1990-03-27 23:00:00+00:00,0.0,0.0,0.0,25.49,1.86
1990-03-28 00:00:00+00:00,0.0,0.0,0.0,25.28,1.93
1990-03-28 01:00:00+00:00,130.35,1126.28,54.7,25.18,1.93
1990-03-28 02:00:00+00:00,367.2,856.75,92.7,25.8,1.79
1990-03-28 03:00:00+00:00,596.75,837.39,134.2,26.89,1.59
1990-03-28 04:00:00+00:00,790.3,863.86,144.75,28.09,1.24
1990-03-28 05:00:00+00:00,933.65,903.41,127.95,29.19,0.69
1990-03-28 06:00:00+00:00,832.3,680.54,167.95,29.88,0.41
1990-03-28 07:00:00+00:00,868.1,691.01,180.8,30.06,1.1
1990-03-28 08:00:00+00:00,866.8,784.59,124.7,30.32,1.1
1990-03-28 09:00:00+00:00,626.3,572.21,149.55,30.37,1.31
1990-03-28 10:00:00+00:00,382.3,391.98,121.9,30.13,1.79
1990-03-28 11:00:00+00:00,210.7,281.3,83.9,29.33,2.14
1990-03-28 12:00:00+00:00,28.75,53.37,17.7,28.47,2.0
1990-03-28 13:00:00+00:00,0.0,0.0,0.0,27.58,1.59
1990-03-28 14:00:00+00:00,0.0,0.0,0.0,27.33,1.66
1990-03-28 15:00:00+00:00,0.0,0.0,0.0,27.0,1.52
1990-03-28 16:00:00+00:00,0.0,0.0,0.0,26.59,2.0
1990-03-28 17:00:00+00:00,0.0,0.0,0.0,26.46,2.21
1990-03-28 18:00:00+00:00,0.0,0.0,0.0,26.3,2.0
1990-03-28 19:00:00+00:00,0.0,0.0,0.0,25.72,1.72
1990-03-28 20:00:00+00:00,0.0,0.0,0.0,25.61,1.79
1990-03-28 21:00:00+00:00,0.0,0.0,0.0,25.45,1.86
1990-03-28 22:00:00+00:00,0.0,0.0,0.0,25.21,2.07
1990-03-28 23:00:00+00:00,0.0,0.0,0.0,25.28,2.34
1990-03-29 00:00:00+00:00,0.0,0.0,0.0,25.38,2.34
1990-03-29 01:00:00+00:00,113.35,880.06,52.2,25.3,2.55
1990-03-29 02:00:00+00:00,339.45,707.98,111.1,25.63,2.83
1990-03-29 03:00:00+00:00,524.15,565.62,210.65,26.41,2.55
1990-03-29 04:00:00+00:00,644.5,613.34,185.2,27.27,2.14
1990-03-29 05:00:00+00:00,805.1,671.91,205.05,28.07,2.34
1990-03-29 06:00:00+00:00,850.9,697.35,169.55,28.89,2.76
1990-03-29 07:00:00+00:00,782.2,600.49,184.65,29.19,2.83
1990-03-29 08:00:00+00:00,769.65,636.85,167.2,29.37,2.9
1990-03-29 09:00:00+00:00,534.95,430.95,175.95,29.54,2.97
1990-03-29 10:00:00+00:00,320.75,250.16,154.65,28.79,2.62
1990-03-29 11:00:00+00:00,158.5,132.57,98.8,28.39,2.83
1990-03-29 12:00:00+00:00,24.4,33.15,17.55,27.64,2.62
1990-03-29 13:00:00+00:00,0.0,0.0,0.0,27.45,2.34
1990-03-29 14:00:00+00:00,0.0,0.0,0.0,27.33,2.34
1990-03-29 15:00:00+00:00,0.0,0.0,0.0,27.14,2.41
1990-03-29 16:00:00+00:00,0.0,0.0,0.0,26.91,2.28
