file_name,lake_path,zone,category,subcategory,project,manifest_id,file_format,extension,size_bytes,checksum,tags,created_at,status,version,source_reference
._dutchbay_thread_migration_package.txt,Raw/Archives/Archive/__MACOSX/scripts/._dutchbay_thread_migration_package.txt,,,,,,TXT,txt,220,,,,,,
._go_with_the_flow_ci.py,Raw/Archives/Archive/__MACOSX/scripts/._go_with_the_flow_ci.py,,,,,,PY,py,220,,,,,,
._venv_up.sh,Raw/Archives/Archive/__MACOSX/scripts/._venv_up.sh,,,,,,SH,sh,220,,,,,,
._make_clean_zip.py,Raw/Archives/Archive/__MACOSX/scripts/._make_clean_zip.py,,,,,,PY,py,220,,,,,,
._generate_reports.py,Raw/Archives/Archive/__MACOSX/scripts/reporting/._generate_reports.py,,,,,,PY,py,220,,,,,,
._analyze_directory.py,Raw/Archives/Archive/__MACOSX/scripts/analysis/._analyze_directory.py,,,,,,PY,py,220,,,,,,
._gen_scenario_yaml.py,Raw/Archives/Archive/__MACOSX/scripts/analysis/._gen_scenario_yaml.py,,,,,,PY,py,220,,,,,,
._wacc_engine_yaml.py,Raw/Archives/Archive/__MACOSX/scripts/analysis/._wacc_engine_yaml.py,,,,,,PY,py,220,,,,,,
._model_guard.py,Raw/Archives/Archive/__MACOSX/scripts/ci/._model_guard.py,,,,,,PY,py,220,,,,,,
._ci_structure_check.py,Raw/Archives/Archive/__MACOSX/scripts/ci/._ci_structure_check.py,,,,,,PY,py,220,,,,,,
._dev_quickcheck.sh,Raw/Archives/Archive/__MACOSX/scripts/ci/._dev_quickcheck.sh,,,,,,SH,sh,220,,,,,,
._check_all_py_files.py,Raw/Archives/Archive/__MACOSX/scripts/ci/._check_all_py_files.py,,,,,,PY,py,220,,,,,,
._validate.py,Raw/Archives/Archive/__MACOSX/scripts/ci/._validate.py,,,,,,PY,py,220,,,,,,
._check_staged_py_files.py,Raw/Archives/Archive/__MACOSX/scripts/ci/._check_staged_py_files.py,,,,,,PY,py,220,,,,,,
._ci_phase_c_full.sh,Raw/Archives/Archive/__MACOSX/scripts/ci/._ci_phase_c_full.sh,,,,,,SH,sh,220,,,,,,
._parameter_validation.py,Raw/Archives/Archive/__MACOSX/scripts/ci/._parameter_validation.py,,,,,,PY,py,220,,,,,,
._check_legacy_imports.py,Raw/Archives/Archive/__MACOSX/scripts/ci/._check_legacy_imports.py,,,,,,PY,py,220,,,,,,
._ci_quick.sh,Raw/Archives/Archive/__MACOSX/scripts/ci/._ci_quick.sh,,,,,,SH,sh,220,,,,,,
._check_outputs.sh,Raw/Archives/Archive/__MACOSX/scripts/ci/._check_outputs.sh,,,,,,SH,sh,220,,,,,,
._test_fx_dual_regime_standalone_fixed.py,Raw/Archives/Archive/__MACOSX/scripts/tests/._test_fx_dual_regime_standalone_fixed.py,,,,,,PY,py,220,,,,,,
._test_fx_complete_data.py,Raw/Archives/Archive/__MACOSX/scripts/tests/._test_fx_complete_data.py,,,,,,PY,py,220,,,,,,
._test_returns_module.py,Raw/Archives/Archive/__MACOSX/scripts/tests/._test_returns_module.py,,,,,,PY,py,220,,,,,,
._test_llcr_plcr_real_debt.py,Raw/Archives/Archive/__MACOSX/scripts/tests/._test_llcr_plcr_real_debt.py,,,,,,PY,py,220,,,,,,
._test_irr_quick.py,Raw/Archives/Archive/__MACOSX/scripts/tests/._test_irr_quick.py,,,,,,PY,py,220,,,,,,
._test_markdown_report.py,Raw/Archives/Archive/__MACOSX/scripts/tests/._test_markdown_report.py,,,,,,PY,py,220,,,,,,
._setup_github_auth_https.sh,Raw/Archives/Archive/__MACOSX/scripts/github/._setup_github_auth_https.sh,,,,,,SH,sh,220,,,,,,
._create_v14_analytics_issues.sh,Raw/Archives/Archive/__MACOSX/scripts/github/._create_v14_analytics_issues.sh,,,,,,SH,sh,263,,,,,,
._gh_tools.py,Raw/Archives/Archive/__MACOSX/scripts/github/._gh_tools.py,,,,,,PY,py,276,,,,,,
._auto_close_issues.py,Raw/Archives/Archive/__MACOSX/scripts/github/._auto_close_issues.py,,,,,,PY,py,220,,,,,,
._.DS_Store,Raw/Archives/Archive/__MACOSX/scripts/build/._.DS_Store,,,,,,DS_STORE,DS_Store,120,,,,,,
._roll_zip_and_bootstrap.sh,Raw/Archives/Archive/__MACOSX/scripts/build/._roll_zip_and_bootstrap.sh,,,,,,SH,sh,220,,,,,,
._build_zip_from_manifest.py,Raw/Archives/Archive/__MACOSX/scripts/build/._build_zip_from_manifest.py,,,,,,PY,py,220,,,,,,
._make_upload_zip.sh,Raw/Archives/Archive/__MACOSX/scripts/build/._make_upload_zip.sh,,,,,,SH,sh,220,,,,,,
._generate_manifest.py,Raw/Archives/Archive/__MACOSX/scripts/build/._generate_manifest.py,,,,,,PY,py,220,,,,,,
._make_essential_zip.py,Raw/Archives/Archive/__MACOSX/scripts/build/._make_essential_zip.py,,,,,,PY,py,220,,,,,,
._run_import_surface_sweep.sh,Raw/Archives/Archive/__MACOSX/scripts/test_runners/._run_import_surface_sweep.sh,,,,,,SH,sh,220,,,,,,
._run_heavy_modules_suite.sh,Raw/Archives/Archive/__MACOSX/scripts/test_runners/._run_heavy_modules_suite.sh,,,,,,SH,sh,220,,,,,,
._run_all_suites.sh,Raw/Archives/Archive/__MACOSX/scripts/test_runners/._run_all_suites.sh,,,,,,SH,sh,220,,,,,,
._regression_smoke.sh,Raw/Archives/Archive/__MACOSX/scripts/test_runners/._regression_smoke.sh,,,,,,SH,sh,220,,,,,,
._run_next_modules_suite.sh,Raw/Archives/Archive/__MACOSX/scripts/test_runners/._run_next_modules_suite.sh,,,,,,SH,sh,220,,,,,,
._run_next_tests.sh,Raw/Archives/Archive/__MACOSX/scripts/test_runners/._run_next_tests.sh,,,,,,SH,sh,220,,,,,,
._run_cli_scenarios_fast.sh,Raw/Archives/Archive/__MACOSX/scripts/test_runners/._run_cli_scenarios_fast.sh,,,,,,SH,sh,220,,,,,,
._run_heavy_with_shims.sh,Raw/Archives/Archive/__MACOSX/scripts/test_runners/._run_heavy_with_shims.sh,,,,,,SH,sh,220,,,,,,
._run_reporting_hardened.sh,Raw/Archives/Archive/__MACOSX/scripts/test_runners/._run_reporting_hardened.sh,,,,,,SH,sh,220,,,,,,
._run_api_cov_smoke.sh,Raw/Archives/Archive/__MACOSX/scripts/test_runners/._run_api_cov_smoke.sh,,,,,,SH,sh,220,,,,,,
._run_reporting_cli_smoke.sh,Raw/Archives/Archive/__MACOSX/scripts/test_runners/._run_reporting_cli_smoke.sh,,,,,,SH,sh,220,,,,,,
._run_core_hardened.sh,Raw/Archives/Archive/__MACOSX/scripts/test_runners/._run_core_hardened.sh,,,,,,SH,sh,220,,,,,,
._test_scenario_analytics_smoke.py,Raw/Archives/Archive/__MACOSX/tests/._test_scenario_analytics_smoke.py,,,,,,PY,py,220,,,,,,
._test_metrics_integration.py,Raw/Archives/Archive/__MACOSX/tests/._test_metrics_integration.py,,,,,,PY,py,220,,,,,,
._test_fx_config_strictness.py,Raw/Archives/Archive/__MACOSX/tests/._test_fx_config_strictness.py,,,,,,PY,py,220,,,,,,
._test_export_smoke.py,Raw/Archives/Archive/__MACOSX/tests/._test_export_smoke.py,,,,,,PY,py,220,,,,,,
._.DS_Store,Raw/Archives/Archive/__MACOSX/tests/lint/._.DS_Store,,,,,,DS_STORE,DS_Store,120,,,,,,
._.DS_Store,Raw/Archives/Archive/__MACOSX/tests/contracts/._.DS_Store,,,,,,DS_STORE,DS_Store,120,,,,,,
._.DS_Store,Raw/Archives/Archive/__MACOSX/tests/analytics_layer/._.DS_Store,,,,,,DS_STORE,DS_Store,120,,,,,,
._test_sensitivity_v14.py,Raw/Archives/Archive/__MACOSX/tests/analytics_layer/._test_sensitivity_v14.py,,,,,,PY,py,220,,,,,,
._test_sensitivity_v14_all.py,Raw/Archives/Archive/__MACOSX/tests/analytics_layer/._test_sensitivity_v14_all.py,,,,,,PY,py,220,,,,,,
._test_scenario_analytics_unit_scenario_name_refactored.py,Raw/Archives/Archive/__MACOSX/tests/api/._test_scenario_analytics_unit_scenario_name_refactored.py,,,,,,PY,py,2109,,,,,,
._test_irr_is_singleton_refactored.py,Raw/Archives/Archive/__MACOSX/tests/api/._test_irr_is_singleton_refactored.py,,,,,,PY,py,2195,,,,,,
._.DS_Store,Raw/Archives/Archive/__MACOSX/tests/api/._.DS_Store,,,,,,DS_STORE,DS_Store,120,,,,,,
._test_scenario_analytics_unit_scenario_name.py,Raw/Archives/Archive/__MACOSX/tests/api/._test_scenario_analytics_unit_scenario_name.py,,,,,,PY,py,220,,,,,,
._test_scenario_manager_smoke.py,Raw/Archives/Archive/__MACOSX/tests/api/._test_scenario_manager_smoke.py,,,,,,PY,py,220,,,,,,
._test_debt_v14_construction.py,Raw/Archives/Archive/__MACOSX/tests/api/._test_debt_v14_construction.py,,,,,,PY,py,263,,,,,,
._test_covenants_lendercase_2025Q4.py,Raw/Archives/Archive/__MACOSX/tests/api/._test_covenants_lendercase_2025Q4.py,,,,,,PY,py,220,,,,,,
._test_irr_module.py,Raw/Archives/Archive/__MACOSX/tests/api/._test_irr_module.py,,,,,,PY,py,220,,,,,,
._test_covenants_v14.py,Raw/Archives/Archive/__MACOSX/tests/api/._test_covenants_v14.py,,,,,,PY,py,220,,,,,,
._test_scenario_analytics_schema_guard_integration.py,Raw/Archives/Archive/__MACOSX/tests/api/._test_scenario_analytics_schema_guard_integration.py,,,,,,PY,py,263,,,,,,
._test_config_schema_guard.py,Raw/Archives/Archive/__MACOSX/tests/api/._test_config_schema_guard.py,,,,,,PY,py,220,,,,,,
._test_export_helpers_v14.py,Raw/Archives/Archive/__MACOSX/tests/api/._test_export_helpers_v14.py,,,,,,PY,py,220,,,,,,
._.DS_Store,Raw/Archives/Archive/__MACOSX/tests/finance/._.DS_Store,,,,,,DS_STORE,DS_Store,120,,,,,,
summary.json,Raw/Archives/Archive/_regression/summary.json,,,,,,JSON,json,512,,,,,,
report.txt,Raw/Archives/Archive/_regression/report.txt,,,,,,TXT,txt,1251,,,,,,
schema_guard.py,Raw/Archives/Archive/analytics/schema_guard.py,,,,,,PY,py,6640,,,,,,
sensitivity_tail_risk.py,Raw/Archives/Archive/analytics/sensitivity_tail_risk.py,,,,,,PY,py,1619,,,,,,
sensitivity_v14.py,Raw/Archives/Archive/analytics/sensitivity_v14.py,,,,,,PY,py,39220,,,,,,
sensitivity_visualization.py,Raw/Archives/Archive/analytics/sensitivity_visualization.py,,,,,,PY,py,2978,,,,,,
.DS_Store,Raw/Archives/Archive/analytics/.DS_Store,,,,,,,,8196,,,,,,
contracts_v14.py,Raw/Archives/Archive/analytics/contracts_v14.py,,,,,,PY,py,34128,,,,,,
config_schema.py,Raw/Archives/Archive/analytics/config_schema.py,,,,,,PY,py,3738,,,,,,
monte_carlo_v14.py,Raw/Archives/Archive/analytics/monte_carlo_v14.py,,,,,,PY,py,25465,,,,,,
sensitivity_export.py,Raw/Archives/Archive/analytics/sensitivity_export.py,,,,,,PY,py,6599,,,,,,
sensitivity_pareto.py,Raw/Archives/Archive/analytics/sensitivity_pareto.py,,,,,,PY,py,2575,,,,,,
export_helpers.py,Raw/Archives/Archive/analytics/export_helpers.py,,,,,,PY,py,26170,,,,,,
__init__.py,Raw/Archives/Archive/analytics/__init__.py,,,,,,PY,py,1993,,,,,,
kpi_normalizer.py,Raw/Archives/Archive/analytics/kpi_normalizer.py,,,,,,PY,py,4737,,,,,,
README.md,Raw/Archives/Archive/analytics/README.md,,,,,,MD,md,5999,,,,,,
scenario_manager.py,Raw/Archives/Archive/analytics/scenario_manager.py,,,,,,PY,py,4747,,,,,,
scenario_analytics.py,Raw/Archives/Archive/analytics/scenario_analytics.py,,,,,,PY,py,20615,,,,,,
evaluate_scenario.py,Raw/Archives/Archive/analytics/evaluate_scenario.py,,,,,,PY,py,6356,,,,,,
scenario_loader.py,Raw/Archives/Archive/analytics/scenario_loader.py,,,,,,PY,py,6050,,,,,,
parameter_solvers.py,Raw/Archives/Archive/analytics/parameter_solvers.py,,,,,,PY,py,6810,,,,,,
sensitivity_heatmap.py,Raw/Archives/Archive/analytics/sensitivity_heatmap.py,,,,,,PY,py,2478,,,,,,
executive_workbook.py,Raw/Archives/Archive/analytics/executive_workbook.py,,,,,,PY,py,2764,,,,,,
metrics.py,Raw/Archives/Archive/analytics/core/metrics.py,,,,,,PY,py,21877,,,,,,
.DS_Store,Raw/Archives/Archive/analytics/core/.DS_Store,,,,,,,,6148,,,,,,
__init__.py,Raw/Archives/Archive/analytics/core/__init__.py,,,,,,PY,py,117,,,,,,
epc_helper.py,Raw/Archives/Archive/analytics/core/epc_helper.py,,,,,,PY,py,155,,,,,,
epc_helper.cpython-311.pyc,Raw/Archives/Archive/analytics/core/__pycache__/epc_helper.cpython-311.pyc,,,,,,PYC,pyc,361,,,,,,
metrics.cpython-311.pyc,Raw/Archives/Archive/analytics/core/__pycache__/metrics.cpython-311.pyc,,,,,,PYC,pyc,17086,,,,,,
__init__.cpython-311.pyc,Raw/Archives/Archive/analytics/core/__pycache__/__init__.cpython-311.pyc,,,,,,PYC,pyc,303,,,,,,
.DS_Store,Raw/Archives/Archive/analytics/fx/.DS_Store,,,,,,,,6148,,,,,,
__init__.py,Raw/Archives/Archive/analytics/fx/__init__.py,,,,,,PY,py,1397,,,,,,
processor.py,Raw/Archives/Archive/analytics/fx/processor.py,,,,,,PY,py,14151,,,,,,
returns.py,Raw/Archives/Archive/analytics/fx/returns.py,,,,,,PY,py,13473,,,,,,
fx_contracts.py,Raw/Archives/Archive/analytics/fx/fx_contracts.py,,,,,,PY,py,2631,,,,,,
README.md,Raw/Archives/Archive/analytics/fx/README.md,,,,,,MD,md,1513,,,,,,
risk.py,Raw/Archives/Archive/analytics/fx/risk.py,,,,,,PY,py,9693,,,,,,
correlation.py,Raw/Archives/Archive/analytics/fx/correlation.py,,,,,,PY,py,14409,,,,,,
fx_loader.py,Raw/Archives/Archive/analytics/fx/fx_loader.py,,,,,,PY,py,2662,,,,,,
dashboard_demo.py,Raw/Archives/Archive/analytics/sensitivity/dashboard_demo.py,,,,,,PY,py,670,,,,,,
sensitivity_usage_readme.md,Raw/Archives/Archive/analytics/sensitivity/sensitivity_usage_readme.md,,,,,,MD,md,3941,,,,,,
.DS_Store,Raw/Archives/Archive/analytics/sensitivity/.DS_Store,,,,,,,,6148,,,,,,
tools.py,Raw/Archives/Archive/analytics/sensitivity/tools.py,,,,,,PY,py,2251,,,,,,
batch.py,Raw/Archives/Archive/analytics/sensitivity/batch.py,,,,,,PY,py,1582,,,,,,
stochastic.py,Raw/Archives/Archive/analytics/sensitivity/stochastic.py,,,,,,PY,py,3715,,,,,,
__init__.py,Raw/Archives/Archive/analytics/sensitivity/__init__.py,,,,,,PY,py,1558,,,,,,
docstrings.py,Raw/Archives/Archive/analytics/sensitivity/docstrings.py,,,,,,PY,py,1248,,,,,,
report.py,Raw/Archives/Archive/analytics/sensitivity/report.py,,,,,,PY,py,1266,,,,,,
validation.py,Raw/Archives/Archive/analytics/sensitivity/validation.py,,,,,,PY,py,2008,,,,,,
__init__.cpython-311.pyc,Raw/Archives/Archive/analytics/sensitivity/__pycache__/__init__.cpython-311.pyc,,,,,,PYC,pyc,1049,,,,,,
monte_carlo_v14.cpython-311.pyc,Raw/Archives/Archive/analytics/__pycache__/monte_carlo_v14.cpython-311.pyc,,,,,,PYC,pyc,28287,,,,,,
kpi_normalizer.cpython-311.pyc,Raw/Archives/Archive/analytics/__pycache__/kpi_normalizer.cpython-311.pyc,,,,,,PYC,pyc,5562,,,,,,
export_helpers.cpython-311.pyc,Raw/Archives/Archive/analytics/__pycache__/export_helpers.cpython-311.pyc,,,,,,PYC,pyc,34731,,,,,,
evaluate_scenario.cpython-311.pyc,Raw/Archives/Archive/analytics/__pycache__/evaluate_scenario.cpython-311.pyc,,,,,,PYC,pyc,6095,,,,,,
executive_workbook.cpython-311.pyc,Raw/Archives/Archive/analytics/__pycache__/executive_workbook.cpython-311.pyc,,,,,,PYC,pyc,3609,,,,,,
parameter_solvers.cpython-311.pyc,Raw/Archives/Archive/analytics/__pycache__/parameter_solvers.cpython-311.pyc,,,,,,PYC,pyc,7659,,,,,,
scenario_loader.cpython-311.pyc,Raw/Archives/Archive/analytics/__pycache__/scenario_loader.cpython-311.pyc,,,,,,PYC,pyc,7155,,,,,,
sensitivity_v14.cpython-311.pyc,Raw/Archives/Archive/analytics/__pycache__/sensitivity_v14.cpython-311.pyc,,,,,,PYC,pyc,36951,,,,,,
contracts_v14.cpython-311.pyc,Raw/Archives/Archive/analytics/__pycache__/contracts_v14.cpython-311.pyc,,,,,,PYC,pyc,40500,,,,,,
scenario_analytics.cpython-311.pyc,Raw/Archives/Archive/analytics/__pycache__/scenario_analytics.cpython-311.pyc,,,,,,PYC,pyc,24532,,,,,,
schema_guard.cpython-311.pyc,Raw/Archives/Archive/analytics/__pycache__/schema_guard.cpython-311.pyc,,,,,,PYC,pyc,8738,,,,,,
config_schema.cpython-311.pyc,Raw/Archives/Archive/analytics/__pycache__/config_schema.cpython-311.pyc,,,,,,PYC,pyc,5270,,,,,,
scenario_manager.cpython-311.pyc,Raw/Archives/Archive/analytics/__pycache__/scenario_manager.cpython-311.pyc,,,,,,PYC,pyc,5512,,,,,,
__init__.cpython-311.pyc,Raw/Archives/Archive/analytics/__pycache__/__init__.cpython-311.pyc,,,,,,PYC,pyc,1807,,,,,,
__init__.py,Raw/Archives/Archive/analytics/pysam_sandbox/__init__.py,,,,,,PY,py,3101,,,,,,
pysam_runner.py,Raw/Archives/Archive/analytics/pysam_sandbox/pysam_runner.py,,,,,,PY,py,4731,,,,,,
README.md,Raw/Archives/Archive/analytics/pysam_sandbox/README.md,,,,,,MD,md,4168,,,,,,
__init__.cpython-311.pyc,Raw/Archives/Archive/analytics/pysam_sandbox/__pycache__/__init__.cpython-311.pyc,,,,,,PYC,pyc,3917,,,,,,
.DS_Store,Raw/Archives/Archive/analytics/dashboard/.DS_Store,,,,,,,,6148,,,,,,
streamlit_app.py,Raw/Archives/Archive/analytics/dashboard/streamlit_app.py,,,,,,PY,py,1722,,,,,,
sensitivity_api.py,Raw/Archives/Archive/api/sensitivity_api.py,,,,,,PY,py,2356,,,,,,
.DS_Store,Raw/Archives/Archive/ci/.DS_Store,,,,,,,,6148,,,,,,
run_full_pipeline_v14.yaml,Raw/Archives/Archive/conf/run_full_pipeline_v14.yaml,,,,,,YAML,yaml,511,,,,,,
scenario_analytics_v14.yaml,Raw/Archives/Archive/conf/scenario_analytics_v14.yaml,,,,,,YAML,yaml,639,,,,,,
run_scenario_analytics_v14.yaml,Raw/Archives/Archive/conf/run_scenario_analytics_v14.yaml,,,,,,YAML,yaml,1018,,,,,,
monte_carlo_defaults.yaml,Raw/Archives/Archive/config/monte_carlo_defaults.yaml,,,,,,YAML,yaml,3361,,,,,,
.DS_Store,Raw/Archives/Archive/config/.DS_Store,,,,,,,,6148,,,,,,
__init__.py,Raw/Archives/Archive/config/__init__.py,,,,,,PY,py,0,,,,,,
sensitivity_defaults.yaml,Raw/Archives/Archive/config/sensitivity_defaults.yaml,,,,,,YAML,yaml,5841,,,,,,
THREAD_MIGRATION_PACKAGE.md,Raw/Archives/Archive/docs/THREAD_MIGRATION_PACKAGE.md,,,,,,MD,md,15800,,,,,,
keystroke on mac os x to reveal hidden files.mhtml,Raw/Archives/Archive/docs/keystroke on mac os x to reveal hidden files.mhtml,,,,,,MHTML,mhtml,1019379,,,,,,
.DS_Store,Raw/Archives/Archive/docs/.DS_Store,,,,,,,,6148,,,,,,
executive_workbook_readme.md,Raw/Archives/Archive/docs/executive_workbook_readme.md,,,,,,MD,md,5549,,,,,,
CODEFREEZE.md,Raw/Archives/Archive/docs/CODEFREEZE.md,,,,,,MD,md,558,,,,,,
sensitivity_data_contracts.md,Raw/Archives/Archive/docs/sensitivity_data_contracts.md,,,,,,MD,md,6451,,,,,,
schema.md,Raw/Archives/Archive/docs/schema.md,,,,,,MD,md,2694,,,,,,
architecture_v14.md,Raw/Archives/Archive/docs/architecture_v14.md,,,,,,MD,md,6971,,,,,,
# ≡ƒÄë Handoff Document: DutchBay EPC Model - Phase C,Raw/Archives/Archive/docs/# ≡ƒÄë Handoff Document: DutchBay EPC Model - Phase C,,,,,,,,12410,,,,,,
equity_v14.py Code Review.md,Raw/Archives/Archive/docs/equity_v14.py Code Review.md,,,,,,MD,md,6090,,,,,,
ANALYTICS_PRODUCTION_READY.md,Raw/Archives/Archive/docs/ANALYTICS_PRODUCTION_READY.md,,,,,,MD,md,6973,,,,,,
Dev_workflow_v14.md,Raw/Archives/Archive/docs/Dev_workflow_v14.md,,,,,,MD,md,8310,,,,,,
Cashflow_v14.py refactoring notes.md,Raw/Archives/Archive/docs/Cashflow_v14.py refactoring notes.md,,,,,,MD,md,30434,,,,,,
ANALYTICS_SETUP_COMPLETE.md,Raw/Archives/Archive/docs/ANALYTICS_SETUP_COMPLETE.md,,,,,,MD,md,12065,,,,,,
debt_v14.py ΓÇö Comprehensive Code Review.md,Raw/Archives/Archive/docs/debt_v14.py ΓÇö Comprehensive Code Review.md,,,,,,MD,md,30873,,,,,,
9c3cb031.md,Raw/Archives/Archive/docs/9c3cb031.md,,,,,,MD,md,9207,,,,,,
cashflow_v14_refactor_baseline.md,Raw/Archives/Archive/docs/cashflow_v14_refactor_baseline.md,,,,,,MD,md,9415,,,,,,
thread migration readiness.md,Raw/Archives/Archive/docs/thread migration readiness.md,,,,,,MD,md,26642,,,,,,
PRE-FLIGHT CHECKLIST.md,Raw/Archives/Archive/docs/PRE-FLIGHT CHECKLIST.md,,,,,,MD,md,11309,,,,,,
v14_analytics_test.xlsx,Raw/Archives/Archive/exports/v14_analytics_test.xlsx,,,,,,XLSX,xlsx,36074,,,,,,
.DS_Store,Raw/Archives/Archive/exports/.DS_Store,,,,,,,,6148,,,,,,
Executive_dutchbay_lendercase_2025Q4.xlsx,Raw/Archives/Archive/exports/Executive_dutchbay_lendercase_2025Q4.xlsx,,,,,,XLSX,xlsx,10972,,,,,,
scenario_summary.csv,Raw/Archives/Archive/exports/scenario_summary.csv,,,,,,CSV,csv,818,,,,,,
custom.xlsx,Raw/Archives/Archive/exports/custom.xlsx,,,,,,XLSX,xlsx,25257,,,,,,
release_v25.xlsx,Raw/Archives/Archive/exports/release_v25.xlsx,,,,,,XLSX,xlsx,28389,,,,,,
.gitkeep,Raw/Archives/Archive/exports/.gitkeep,,,,,,,,65,,,,,,
scenario_timeseries.csv,Raw/Archives/Archive/exports/scenario_timeseries.csv,,,,,,CSV,csv,8567,,,,,,
v14_analytics.xlsx,Raw/Archives/Archive/exports/v14_analytics.xlsx,,,,,,XLSX,xlsx,25256,,,,,,
batch_out.xlsx,Raw/Archives/Archive/exports/batch_out.xlsx,,,,,,XLSX,xlsx,29696,,,,,,
npv_comparison.png,Raw/Archives/Archive/exports/charts/npv_comparison.png,,,,,,PNG,png,87371,,,,,,
dscr_comparison.png,Raw/Archives/Archive/exports/charts/dscr_comparison.png,,,,,,PNG,png,206927,,,,,,
debt_waterfall.png,Raw/Archives/Archive/exports/charts/debt_waterfall.png,,,,,,PNG,png,218511,,,,,,
project_irr_hist.png,Raw/Archives/Archive/exports/Executive_dutchbay_lendercase_2025Q4_charts/project_irr_hist.png,,,,,,PNG,png,12108,,,,,,
dscr_series.png,Raw/Archives/Archive/exports/Executive_dutchbay_lendercase_2025Q4_charts/dscr_series.png,,,,,,PNG,png,21312,,,,,,
project_irr_hist.png,Raw/Archives/Archive/exports/v14_analytics_charts/project_irr_hist.png,,,,,,PNG,png,24136,,,,,,
dscr_series.png,Raw/Archives/Archive/exports/v14_analytics_charts/dscr_series.png,,,,,,PNG,png,45028,,,,,,
wacc_v14.py,Raw/Archives/Archive/finance/wacc_v14.py,,,,,,PY,py,19971,,,,,,
scenario_config.py,Raw/Archives/Archive/finance/scenario_config.py,,,,,,PY,py,3011,,,,,,
equity_v14.py,Raw/Archives/Archive/finance/equity_v14.py,,,,,,PY,py,12683,,,,,,
.DS_Store,Raw/Archives/Archive/finance/.DS_Store,,,,,,,,6148,,,,,,
cashflow_v14.py,Raw/Archives/Archive/finance/cashflow_v14.py,,,,,,PY,py,51305,,,,,,
debt_v14.py,Raw/Archives/Archive/finance/debt_v14.py,,,,,,PY,py,16596,,,,,,
__init__.py,Raw/Archives/Archive/finance/__init__.py,,,,,,PY,py,4007,,,,,,
epc_helper_v14.py,Raw/Archives/Archive/finance/epc_helper_v14.py,,,,,,PY,py,15378,,,,,,
irr_config.py,Raw/Archives/Archive/finance/irr_config.py,,,,,,PY,py,4641,,,,,,
utils.py,Raw/Archives/Archive/finance/utils.py,,,,,,PY,py,1000,,,,,,
tax_v14.py,Raw/Archives/Archive/finance/tax_v14.py,,,,,,PY,py,3430,,,,,,
irr.py,Raw/Archives/Archive/finance/irr.py,,,,,,PY,py,12255,,,,,,
cashflow_v14.py.bak,Raw/Archives/Archive/finance/cashflow_v14.py.bak,,,,,,BAK,bak,53059,,,,,,
irr.cpython-311.pyc,Raw/Archives/Archive/finance/__pycache__/irr.cpython-311.pyc,,,,,,PYC,pyc,13712,,,,,,
equity_v14.cpython-311.pyc,Raw/Archives/Archive/finance/__pycache__/equity_v14.cpython-311.pyc,,,,,,PYC,pyc,13606,,,,,,
debt_v14.cpython-311.pyc,Raw/Archives/Archive/finance/__pycache__/debt_v14.cpython-311.pyc,,,,,,PYC,pyc,23828,,,,,,
tax_v14.cpython-311.pyc,Raw/Archives/Archive/finance/__pycache__/tax_v14.cpython-311.pyc,,,,,,PYC,pyc,4451,,,,,,
utils.cpython-311.pyc,Raw/Archives/Archive/finance/__pycache__/utils.cpython-311.pyc,,,,,,PYC,pyc,1805,,,,,,
epc_helper_v14.cpython-311.pyc,Raw/Archives/Archive/finance/__pycache__/epc_helper_v14.cpython-311.pyc,,,,,,PYC,pyc,13112,,,,,,
cashflow_v14.cpython-311.pyc,Raw/Archives/Archive/finance/__pycache__/cashflow_v14.cpython-311.pyc,,,,,,PYC,pyc,45901,,,,,,
wacc_v14.cpython-311.pyc,Raw/Archives/Archive/finance/__pycache__/wacc_v14.cpython-311.pyc,,,,,,PYC,pyc,19347,,,,,,
__init__.cpython-311.pyc,Raw/Archives/Archive/finance/__pycache__/__init__.cpython-311.pyc,,,,,,PYC,pyc,3378,,,,,,
.DS_Store,Raw/Archives/Archive/inputs/.DS_Store,,,,,,,,6148,,,,,,
demo_override.yaml,Raw/Archives/Archive/inputs/demo_override.yaml,,,,,,YAML,yaml,25,,,,,,
demo_override_low.yaml,Raw/Archives/Archive/inputs/demo_override_low.yaml,,,,,,YAML,yaml,25,,,,,,
scenario_matrix.yaml,Raw/Archives/Archive/inputs/scenario_matrix.yaml,,,,,,YAML,yaml,94,,,,,,
_bad.yaml,Raw/Archives/Archive/inputs/overrides/_bad.yaml,,,,,,YAML,yaml,25,,,,,,
demo_override.yaml,Raw/Archives/Archive/inputs/overrides/demo_override.yaml,,,,,,YAML,yaml,25,,,,,,
demo_override_low.yaml,Raw/Archives/Archive/inputs/overrides/demo_override_low.yaml,,,,,,YAML,yaml,25,,,,,,
debt_smoke.yaml,Raw/Archives/Archive/inputs/overrides/debt_smoke.yaml,,,,,,YAML,yaml,350,,,,,,
fx_data_recent_Period2_2018_2019.yaml,Raw/Archives/Archive/inputs/fxdata/fx_data_recent_Period2_2018_2019.yaml,,,,,,YAML,yaml,4029,,,,,,
fx_data_historical_Decade5_2015_2025.yaml,Raw/Archives/Archive/inputs/fxdata/fx_data_historical_Decade5_2015_2025.yaml,,,,,,YAML,yaml,19921,,,,,,
