scenario,equity_irr,project_irr,equity_npv,project_npv,dscr_min,llcr_min,plcr_min
6046,0.21007340297602273,0.13206067073805716,29455405.393422417,31267220.223208025,1.3,1.9431547942422542,1.9431547942422542
6047,0.14358476000694842,0.10260892870216543,6521380.06621359,2393490.9666419793,1.3,1.5515715710154783,1.5515715710154783
6048,0.18521948672181976,0.12105475249255315,19766667.730968643,19487918.81089298,1.3,1.797234535166125,1.797234535166125
6049,0.18945829896187427,0.12299773122498925,19747245.306647457,19845287.75035804,1.3,1.8237613820880254,1.8237613820880254
6050,0.18640410192038614,0.12141295244906636,16915249.940459415,16695246.497502292,1.2999999999999998,1.7975101660659254,1.7975101660659254
6051,0.21370762668282417,0.1335908832827497,24379720.79561037,26027073.008789428,1.2999999999999998,1.9613843620767215,1.9613843620767215
6052,0.1918368136831139,0.12408104620554838,21840252.83098598,22153316.00541298,1.3,1.8382181750491342,1.8382181750491342
6053,0.18446918923703004,0.12063234411680135,17478745.984726075,17132441.26873954,1.2999999999999998,1.7894386993495128,1.7894386993495128
6054,0.13107389084063326,0.0972395041322549,2689805.0482455515,-2326347.414249027,1.3,1.477624176755664,1.477624176755664
6055,0.15062692342595363,0.10560674058918806,8041586.2335979175,4802049.167451346,1.3,1.5898658104140175,1.5898658104140175
6056,0.2072834521136686,0.1308939108874143,23683504.868444677,25024075.34797464,1.2999999999999998,1.929400509826596,1.929400509826596
6057,0.18072455873484516,0.11893295918200275,16790687.454999045,16125161.350810835,1.3,1.7662756934685926,1.7662756934685926
6058,0.19674542992835153,0.12604532361286824,20436223.789159223,20969653.40864765,1.2999999999999998,1.8595895164028804,1.8595895164028804
6059,0.19799020019772118,0.1266043080936068,21650385.473462038,22299529.364654016,1.3,1.867370752402246,1.867370752402246
6060,0.2496780757347563,0.14882135759860304,33049724.958075594,36618778.23589223,1.2999999999999998,2.157880914588334,2.157880914588334
6061,0.1801789309200994,0.11890206678736592,18911788.843911882,18220835.214357786,1.3,1.771398349173361,1.771398349173361
6062,0.21020755405982183,0.13196893454981562,22710313.51216397,24063106.547591873,1.3,1.9381222813982164,1.9381222813982164
6063,0.17832592014682658,0.11778966531307922,16543270.041022241,15623069.572006859,1.3,1.7491269024137879,1.7491269024137879
6064,0.1887222335524812,0.12263740815515978,20040614.373503935,20067256.191266827,1.3,1.8182903228395353,1.8182903228395353
6065,0.22116207477757732,0.13695436197549227,33562412.94256413,36288446.36905455,1.2999999999999998,2.007733154594091,2.007733154594091
6066,0.17018103305471022,0.11443661393719973,15129003.916847643,13557682.964148233,1.2999999999999998,1.7111917428374128,1.7111917428374128
6067,0.204792137546576,0.12949456746344068,22584100.270825833,23625453.08180401,1.3,1.9032394777662396,1.9032394777662396
6068,0.17272087516679036,0.11542409677267917,15244234.605164109,13885532.436592346,1.3,1.720545476214179,1.720545476214179
6069,0.10697929722427868,0.08658039123598193,-3198314.164342788,-12800548.679628247,1.3,1.3297368299856605,1.3297368299856605
6070,0.21847433653404202,0.13570619411479634,26344296.457175203,28350559.310581125,1.3,1.9892920836843495,1.9892920836843495
6071,0.12375537271222248,0.09427788309676322,911682.6071934978,-4957088.646368142,1.3,1.4388868124446184,1.4388868124446184
6072,0.10629450489018177,0.08681718413729334,-3355517.3777352073,-12476936.596235663,1.3,1.3368786336309455,1.3368786336309455
6073,0.18103607509877961,0.11906518755658801,16968771.395306494,16321677.522128178,1.2999999999999998,1.7678572554417222,1.7678572554417222
6074,0.20677127581179588,0.1303715001586232,23307616.400756087,24492513.588032242,1.2999999999999998,1.914972936881283,1.914972936881283
6075,0.1510305264622538,0.10582087775626547,8735453.468809241,5332798.404115455,1.3,1.5937215486158776,1.5937215486158776
6076,0.18977861561082698,0.12314492774402619,20731197.67986828,20861819.110722877,1.2999999999999998,1.8257654011296816,1.8257654011296816
6077,0.12235839499257817,0.09373334973264824,633032.1357952773,-6034602.044732671,1.2999999999999998,1.4318534241160596,1.4318534241160596
6078,0.17315824445953498,0.11562979998723444,14251761.485664168,13033489.684590416,1.2999999999999998,1.7236370380846329,1.7236370380846329
6079,0.19170274138053367,0.12392637954131236,23320991.101155236,23596571.016198378,1.3,1.8337854528211668,1.8337854528211668
6080,0.17336582965187475,0.11580471121635583,15691383.19812577,14419352.061753977,1.3,1.7281774566711288,1.7281774566711288
6081,0.1743682117142602,0.11629254364442598,16249326.189946098,15069868.311549213,1.2999999999999998,1.7358899766074702,1.7358899766074702
6082,0.21269680452654716,0.13289054055401972,22768422.24789549,24181548.701120898,1.3,1.9458063909558583,1.9458063909558583
6083,0.12802158689299703,0.09607022003663723,2408699.470080017,-4122626.893987027,1.3,1.4650694677205733,1.4650694677205733
6084,0.21789417763399221,0.13542464064506565,29151191.21002124,31333287.56792817,1.3,1.9849824050117575,1.9849824050117575
6085,0.16462526757059592,0.11178791739886096,12316648.348017098,10284414.744959846,1.3,1.6721496557505449,1.6721496557505449
6086,0.2126017123438384,0.1331244411462802,26883344.80424171,28651477.836842667,1.3,1.955816949611897,1.955816949611897
6087,0.2222944216564846,0.1373374512481751,29218230.09907618,31600906.20955299,1.2999999999999998,2.0103059837961044,2.0103059837961044
6088,0.19673380181627076,0.12613691254342263,20793157.76715631,21373842.93744793,1.3,1.8632799911979128,1.8632799911979128
6089,0.23715712934394362,0.14386881427412157,36226772.29937854,39864954.174404785,1.3,2.102146823780653,2.102146823780653
6090,0.23450022232972212,0.1425041215674454,30902640.012271326,33854556.41760872,1.3,2.0781322261308377,2.0781322261308377
6091,0.26426830696159165,0.1551060039405221,37397113.825425506,41839542.63902718,1.2999999999999998,2.2455737850642925,2.2455737850642925
6092,0.23186084764663817,0.14123108046966548,32343395.068508197,35292378.077291295,1.3,2.0574901680407773,2.0574901680407773
6093,0.21234229831854257,0.13314677691150223,26960697.82514053,28772328.458709776,1.2999999999999998,1.9595927113973137,1.9595927113973137
6094,0.2365720206923161,0.14323757653828495,31362663.82094197,34379210.251252756,1.2999999999999998,2.084078571528524,2.084078571528524
6095,0.23850269271652236,0.14410759128742345,31256585.147280887,34337093.228780136,1.3,2.0967956564855412,2.0967956564855412
6096,0.14027839773406447,0.10110991200227204,5427076.391857986,998677.5980790046,1.2999999999999998,1.529241703246548,1.529241703246548
6097,0.20894237732373844,0.13140153758866724,26728271.99939434,28245491.461324967,1.2999999999999998,1.9304099172411147,1.9304099172411147
6098,0.1728857150528682,0.11548311729265848,15554992.16816584,14179822.099819062,1.3,1.7209765822682657,1.7209765822682657
6099,0.12963616849219584,0.09666363999313465,2487231.1240638625,-3001184.599546036,1.2999999999999998,1.4706366810226967,1.4706366810226967
6100,0.1884017411178529,0.12230717131546442,20134509.210523047,20047332.697817564,1.3,1.809195369432821,1.809195369432821
6101,0.19890195396549992,0.1272295327916213,26544313.8529966,27517974.8209696,1.3,1.8814585697447384,1.8814585697447384
6102,0.16894784874522162,0.11371407746172135,15152255.99404723,13312232.676447796,1.3,1.6972987606537546,1.6972987606537546
6103,0.17598374247776616,0.11693392226164101,17082416.858908225,15982381.899317393,1.3,1.742503300652676,1.742503300652676
6104,0.11430362072077349,0.09057877515009705,-1210692.7846274106,-7483513.110643193,1.2999999999999998,1.3880545812886893,1.3880545812886893
6105,0.2140620963413411,0.13378739969332876,25614373.787614834,27376157.69952418,1.3,1.964973643502322,1.964973643502322
6106,0.1752489505833723,0.11653786499419172,17170451.057623107,15942441.468719948,1.2999999999999998,1.7353640292232049,1.7353640292232049
6107,0.29846241171111676,0.1691323997399361,45033607.24581431,51013971.230028324,1.2999999999999998,2.438837250607262,2.438837250607262
6108,0.1772939557963542,0.11764224559081926,16170534.50186257,15325705.044534741,1.2999999999999998,1.7552918995275992,1.7552918995275992
6109,0.18242954203108885,0.1197094907291456,19281523.00743201,18699575.418731827,1.2999999999999998,1.7769691386351212,1.7769691386351212
6110,0.19028040760557574,0.12331463824634215,20561780.103749868,20705980.4353199,1.2999999999999998,1.826539804590742,1.826539804590742
6111,0.16953609946509052,0.1140535746983824,12938761.576308666,11475349.927175002,1.3,1.7037257681133007,1.7037257681133007
6112,0.2356084120052424,0.14303780011654865,32866283.715593766,36062895.12724965,1.3,2.086768213104303,2.086768213104303
6113,0.1464914695176156,0.10384579908212688,8127620.202436652,3885530.7931885645,1.2999999999999998,1.567678835765281,1.567678835765281
6114,0.15201059737173206,0.10620180596761908,8431188.01663807,5311816.775751354,1.3,1.5973400015661705,1.5973400015661705
6115,0.17660104997737158,0.11717656038730806,15344958.208140789,14401660.41426638,1.2999999999999998,1.7449249165816532,1.7449249165816532
6116,0.16480267205149834,0.1118646466611053,12948592.298402367,10836311.090663042,1.2999999999999998,1.6731019594905592,1.6731019594905592
6117,0.2200914116440793,0.13641354288523244,29682242.125792235,32018886.063052487,1.2999999999999998,1.9983525602671641,1.9983525602671641
6118,0.17865030225495482,0.11799482081345225,16748404.357657313,15880216.48372225,1.2999999999999998,1.7534334080293401,1.7534334080293401
6119,0.2511737212596292,0.14957553526754053,39020441.51107602,43316927.612438105,1.3,2.17078251215137,2.17078251215137
6120,0.1188377087845045,0.09226207853838475,-271293.15176231344,-6623289.227011666,1.3,1.4092449189119503,1.4092449189119503
6121,0.1640311896002573,0.1115297358780376,12246363.286401419,10146762.905080844,1.3,1.668903692917463,1.668903692917463
6122,0.1737212531247081,0.11586616021552709,15996233.023768943,14686399.843129087,1.2999999999999998,1.7264808679726817,1.7264808679726817
6123,0.11348996770077235,0.09028111504004244,-1714521.4381849894,-9601068.342677828,1.2999999999999998,1.3842508875743833,1.3842508875743833
6124,0.2562904578050076,0.15185884963430274,31691383.8576605,35324839.319323994,1.3,2.203502204686251,2.203502204686251
6125,0.2371651156544654,0.14359291584786527,35135478.5776857,38570610.74279348,1.2999999999999998,2.091377000044675,2.091377000044675
6126,0.15675109165586942,0.10838698587962625,10664698.792514062,7800871.407819382,1.3,1.6289737987893296,1.6289737987893296
6127,0.157172541407413,0.10840657178413293,11063960.072635436,8054264.1958100125,1.3,1.6247241720231194,1.6247241720231194
6128,0.14300852484000104,0.10239661486243934,6595758.099102267,2280102.403917195,1.2999999999999998,1.5497276809754985,1.5497276809754985
6129,0.13602066059364004,0.09933702717049475,4093447.555492128,-576552.3525097352,1.3,1.5069488396966564,1.5069488396966564
6130,0.08057957867382814,0.06445930968815783,-9991478.469612781,-33298564.56019764,1.2999999999999998,0.1431505363546021,0.1431505363546021
6131,0.1431123224711317,0.10246102779643929,5719220.79579124,2018916.217139372,1.3,1.5511813315272656,1.5511813315272656
6132,0.1977167406522018,0.12668570288366277,23065974.788699184,23826629.0946741,1.2999999999999998,1.8736144790660147,1.8736144790660147
6133,0.22932359805011493,0.1404067839731329,35384252.48727075,38605119.43538067,1.3,2.0530545167547456,2.0530545167547456
6134,0.13518076595234718,0.09899716401459235,3947291.0306582795,-889478.3108975859,1.3,1.5028302281363994,1.5028302281363994
6135,0.20185573331359707,0.12825806085995883,21490928.142138686,22344398.59116119,1.3,1.8882430796376575,1.8882430796376575
6136,0.17251957753649338,0.11527157651655529,14379683.606195176,13043438.128562145,1.2999999999999998,1.7168265268575917,1.7168265268575917
6137,0.20130539101447975,0.12815601791781606,24164709.349293374,25148772.192166775,1.2999999999999998,1.8904453070708382,1.8904453070708382
6138,0.16199795736084588,0.11075120456858079,12487579.586058209,10119571.154504774,1.3,1.6619456588160502,1.6619456588160502
6139,0.15483992720323547,0.10751374935814173,10246483.659570616,7121380.531581864,1.2999999999999998,1.6161846896720544,1.6161846896720544
6140,0.1680078585048892,0.1134062998994736,14827250.236031186,12966577.292229187,1.2999999999999998,1.6962893105354302,1.6962893105354302
6141,0.1478820339926359,0.10447901992252917,8287174.650473357,4362844.862769822,1.2999999999999998,1.5769524179904124,1.5769524179904124
6142,0.14735545343124845,0.10425409187646717,7841315.225833481,4001324.4497895567,1.3,1.574077390701743,1.574077390701743
6143,0.21634755678696393,0.13498671677374174,29965289.125521045,32224299.825314377,1.3,1.9855024931899088,1.9855024931899088
6144,0.16841122200879366,0.11356256892823868,14181740.59803567,12441118.465230078,1.2999999999999998,1.697679729006101,1.697679729006101
6145,0.16526092577720508,0.11212449848461903,13695322.830330243,11565323.494535338,1.3,1.6780158358800685,1.6780158358800685
6146,0.13727819097796612,0.09990586324083606,5136673.523767591,-94697.1433783276,1.3,1.5156234101551407,1.5156234101551407
6147,0.16842806877790784,0.11350737580577053,13357150.765053991,11685241.222408567,1.3,1.695292797406276,1.695292797406276
6148,0.19486412994687163,0.12535971403612112,21192167.78420695,21682291.853783004,1.3,1.8539952611430228,1.8539952611430228
6149,0.21854541266673078,0.13588841169969879,27549827.967907123,29703663.595177427,1.3,1.9954943574662858,1.9954943574662858
6150,0.16284383725980645,0.11103452390241442,13710914.485892596,11189571.863484668,1.3,1.6632156358116734,1.6632156358116734
6151,0.20748706835315622,0.1309018566261737,27218711.241243374,28737105.198718615,1.3,1.927416891732985,1.927416891732985
6152,0.142404917273093,0.10215385900376939,6552442.156995216,2092854.1818466547,1.2999999999999998,1.5469114324110718,1.5469114324110718
6153,0.17799875759177786,0.11780920087311264,15584524.181875711,14765761.18690646,1.3,1.753669291489771,1.753669291489771
6154,0.1529451968289961,0.10667429523696015,9740414.123744063,6388788.219022028,1.3,1.605210137710455,1.605210137710455
6155,0.22088096696307247,0.13673478569941833,28988224.83267611,31296557.0782402,1.2999999999999998,2.002254652763833,2.002254652763833
6156,0.18514771853513445,0.12110060629960673,20165716.80900546,19914270.89767991,1.2999999999999998,1.7998620274799801,1.7998620274799801
6157,0.17194498896796362,0.1150727806447096,15971858.93561757,14450009.619679471,1.2999999999999998,1.7155885880498383,1.7155885880498383
6158,0.21745745824170548,0.13510874520983562,26867117.875721924,28815395.614928685,1.3,1.9777644411918849,1.9777644411918849
6159,0.15043624084012097,0.10549593604531027,8307187.246210266,4900149.863961216,1.3,1.5876450012374197,1.5876450012374197
6160,0.19086202512617234,0.12342231616344734,17854505.986200556,17959314.007281393,1.2999999999999998,1.8240125864163752,1.8240125864163752
6161,0.19160947027006614,0.12394605160124028,20709369.96418965,20974353.89862157,1.2999999999999998,1.8356228150203577,1.8356228150203577
6162,0.18979561481381824,0.12314852501478946,17963253.94485086,18076003.924628135,1.3,1.8257079852740237,1.8257079852740237
6163,0.17399542213632357,0.11601565783079204,14548748.545990176,13399762.358007459,1.2999999999999998,1.729227248322905,1.729227248322905
6164,0.21295669341394485,0.1332601298988796,25300147.09668069,26973943.51052396,1.3,1.9570654947654844,1.9570654947654844
6165,0.2091797389176311,0.13165139690907957,28667888.626284674,30372044.697109286,1.2999999999999998,1.9373818986835645,1.9373818986835645
6166,0.18454502929918326,0.12066955330888218,17297722.617134854,16962700.134944964,1.2999999999999998,1.790013310204786,1.790013310204786
6167,0.1125279498613152,0.08991311624912401,-1858226.3868457263,-9464184.575895965,1.3,1.3790233746602956,1.3790233746602956
6168,0.1850859531025446,0.12083704391838257,17479519.89588063,17152330.56405884,1.2999999999999998,1.7903041508871511,1.7903041508871511
6169,0.24477762494459654,0.14693721461462794,34646283.91186053,38307267.93395043,1.3,2.1381640633074803,2.1381640633074803
6170,0.20279950208547182,0.1288161228486766,23948568.913371496,25015451.44072552,1.3,1.8992806560639595,1.8992806560639595
6171,0.16285019000477252,0.111094219057571,12072397.014998721,9887821.886380078,1.3,1.6655419473463897,1.6655419473463897
6172,0.17551990643911175,0.11666330530698099,17644191.087685674,16417190.780612303,1.3,1.7371829535560426,1.7371829535560426
6173,0.24633201666101945,0.1479045848303251,35312687.492190756,39180908.15610618,1.3,2.158744836252901,2.158744836252901
6174,0.26877616915336944,0.15710286646803096,39998620.34368466,44877775.565347366,1.2999999999999998,2.2766859841362397,2.2766859841362397
6175,0.12230549562831872,0.09369378468625555,616544.0557903827,-6058775.905975829,1.2999999999999998,1.4306728493501584,1.4306728493501584
6176,0.14115614427606826,0.10155446906919186,5796631.164632212,1424048.4450028627,1.2999999999999998,1.5370218172817567,1.5370218172817567
6177,0.19298215410482156,0.12436853441020479,19488787.024413846,19755132.385024253,1.3,1.8364587103322048,1.8364587103322048
6178,0.1797334462406801,0.11838976517563493,16080208.959595,15306297.438594399,1.3,1.7564432979432791,1.7564432979432791
6179,0.16292519732381838,0.11095138425460305,11658684.76031137,9456153.384495776,1.3,1.6589200709644205,1.6589200709644205
6180,0.20733980129239327,0.1307781870832374,23595049.121514797,24882251.032173336,1.2999999999999998,1.9242906351945923,1.9242906351945923
6181,0.18893330499117567,0.12285165976058132,20973358.092521578,21076500.646616,1.2999999999999998,1.8241809584433823,1.8241809584433823
6182,0.2049959373358501,0.12968077384605037,23197432.46001047,24314869.34296243,1.3,1.9081404146102778,1.9081404146102778
6183,0.2080234534886356,0.1310407398675959,26394407.612485956,27858103.49886787,1.3,1.9267724344922124,1.9267724344922124
6184,0.19600967508339417,0.1259235703386612,23224592.701564863,23870306.60454006,1.2999999999999998,1.86311338867234,1.86311338867234
6185,0.2454820257593211,0.1473164173526642,35649835.99466314,39462166.53037985,1.3,2.1451857710165703,2.1451857710165703
6186,0.16869981053517846,0.11363877945963297,12816712.164212324,11249855.917022066,1.3,1.6972644446716962,1.6972644446716962
6187,0.16275521429702056,0.11095185805195018,11397292.190647889,9264112.739831503,1.3,1.6609547764977652,1.6609547764977652
6188,0.13522954882448213,0.09905623151268239,4054633.8862626944,-855426.5757239512,1.2999999999999998,1.50480014681474,1.50480014681474
6189,0.18187451477058425,0.11953701585587018,19094877.389986407,18503359.36916639,1.3,1.776637638233069,1.776637638233069
6190,0.17968097913604675,0.11843031469756982,16590156.378047466,15817908.868936384,1.2999999999999998,1.7586275719003372,1.7586275719003372
6191,0.2260057084107876,0.13903491924889022,32364889.145316344,35199989.17426442,1.3,2.035883521484723,2.035883521484723
6192,0.15211792517201483,0.10625563840859242,8785493.644418532,5561668.368263951,1.2999999999999998,1.5982290943957036,1.5982290943957036
6193,0.15323721250768996,0.10687292159226236,9577294.914760806,6392480.223550132,1.2999999999999998,1.6097436189117462,1.6097436189117462
6194,0.13416687600220056,0.09858362680322164,3729436.744376184,-1275633.3928785983,1.2999999999999998,1.4976486596393352,1.4976486596393352
6195,0.20003715368615183,0.12751538508911398,23737593.15080277,24589859.403484084,1.3,1.8798106796197949,1.8798106796197949
6196,0.1798316193041123,0.11858000151680836,17354633.123061076,16603528.154156793,1.2999999999999998,1.762754465586262,1.762754465586262
6197,0.20504897729205007,0.12968787201474496,23648329.788054116,24784207.309704922,1.3,1.9078229607149881,1.9078229607149881
6198,0.17150210166745428,0.11495451597761619,15735542.212376434,14227590.348227644,1.2999999999999998,1.7160316633990524,1.7160316633990524
6199,0.20105222215138507,0.12806179857291222,22910986.606344357,23835836.29555384,1.3,1.8896305250529104,1.8896305250529104
6200,0.21463620145360895,0.13402614489731457,29309594.023940407,31350640.349967472,1.2999999999999998,1.9677269467656668,1.9677269467656668
6201,0.1855232346543374,0.12107644241166504,18049252.017952263,17768065.50219067,1.2999999999999998,1.7945730640782394,1.7945730640782394
6202,0.20251906557903254,0.12876766569782738,22377797.741766714,23387570.8437288,1.2999999999999998,1.9005541469718081,1.9005541469718081
6203,0.13902528264151814,0.10061046609897817,5467547.904339275,591273.3885376507,1.3,1.5237646821910438,1.5237646821910438
6204,0.24565495159734008,0.14742991554196738,35302204.22284151,39094395.18172415,1.3,2.1477010742761355,2.1477010742761355
6205,0.19485614911917626,0.12519206702175345,18927102.835082885,19302157.82661948,1.2999999999999998,1.8475546204135447,1.8475546204135447
6206,0.18541237488102102,0.12128061124802936,17914879.67810334,17740407.799744237,1.3,1.8038307253708203,1.8038307253708203
6207,0.20460622130570005,0.12945392476431494,25181076.885054618,26347918.681447785,1.3,1.9037400007404752,1.9037400007404752
6208,0.1964946132815355,0.12585850335993864,21097486.550922133,21600921.611639455,1.3,1.8551453590857174,1.8551453590857174
6209,0.19399524943323998,0.1250443347121204,23059454.043582126,23560689.690452464,1.3,1.8514639307292438,1.8514639307292438
6210,0.20389760364942822,0.12916965774728006,22612694.498084668,23631979.810183547,1.2999999999999998,1.9006729138512313,1.9006729138512313
6211,0.21972654500096778,0.13630078730236095,31501740.920290194,33981985.9763222,1.3,1.9980827411316229,1.9980827411316229
6212,0.19151132917729496,0.12406899133442995,22078408.199055124,22432052.456389952,1.3,1.841541180951383,1.841541180951383
6213,0.15359570399542077,0.10688324320071607,9202432.341665544,6110443.474409664,1.3,1.6057788842895446,1.6057788842895446
6214,0.20021877558430368,0.12777087721728297,24607288.353327315,25579844.61151066,1.2999999999999998,1.8876989118620355,1.8876989118620355
6215,0.1748761440295441,0.11641578965690713,16972474.176155854,15740591.168040704,1.3,1.7348584250552155,1.7348584250552155
6216,0.2549334885277652,0.1512902392647879,36156110.053577706,40269531.33110616,1.3,2.1962517230816347,2.1962517230816347
6217,0.1563052851656208,0.10809841516378493,9441432.052311152,6776984.21066625,1.2999999999999998,1.6225288739845694,1.6225288739845694
6218,0.20083151919055364,0.1278179073895016,22055080.120519962,22875597.2907113,1.2999999999999998,1.882651399491823,1.882651399491823
6219,0.21411539948860514,0.13389571814410228,26080725.565207895,27907316.012286734,1.2999999999999998,1.9685478070897104,1.9685478070897104
6220,0.18902063015076154,0.12270875755943189,18357430.09211227,18377692.225399576,1.3,1.8176107679584095,1.8176107679584095
6221,0.14921159507891102,0.10505668317377848,9721248.050035529,5496008.32126778,1.3,1.584551715249099,1.584551715249099
6222,0.19182076068773135,0.12401091861186564,20770259.73429314,21038816.56184683,1.3,1.8356898893791602,1.8356898893791602
6223,0.169419746755902,0.11377524015635831,13623417.764445571,11944923.54930326,1.3,1.694155070658948,1.694155070658948
6224,0.18557773397310018,0.12125749814945008,20361322.126501955,20128898.297195643,1.3,1.8009960042663757,1.8009960042663757
6225,0.20603649294016568,0.1301498638809675,25125788.290064353,26401440.553849425,1.2999999999999998,1.9146194110972692,1.9146194110972692
6226,0.10687044717471084,0.08750479102933983,-3076600.1278656004,-11409593.177649371,1.3,1.3445698500006664,1.3445698500006664
6227,0.17015673031886225,0.11421653030501777,12323008.668460868,10940210.606846653,1.2999999999999998,1.702797226063851,1.702797226063851
6228,0.10668321224388722,0.08618191843378953,-3047755.438893298,-12228902.858722387,1.3,1.3250740499307574,1.3250740499307574
6229,0.17028562102432887,0.11441302470474635,14627593.968231454,13081395.812232926,1.2999999999999998,1.7090077308042408,1.7090077308042408
6230,0.13603525173437547,0.09928546611554512,3769728.394079064,-573208.4018723781,1.3,1.5045197509747246,1.5045197509747246
6231,0.11182257302770071,0.08964863298554326,-1869388.4483237653,-8964212.50261388,1.3,1.3753551433561486,1.3753551433561486
6232,0.2098620835436278,0.13189589920311096,26966755.195572704,28585390.377412654,1.3,1.9391679870826986,1.9391679870826986
6233,0.20493444705205932,0.12972194619192856,25520573.225675955,26774506.26230011,1.3,1.9104168806387039,1.9104168806387039
6234,0.17489682632758607,0.1163616537205503,17115447.896071423,15839188.213945128,1.3,1.7324758323366374,1.7324758323366374
6235,0.13856516541830954,0.10040736511840409,5294349.767646534,392225.2487567151,1.2999999999999998,1.520886167288035,1.520886167288035
6236,0.17838404699301758,0.11789887637350627,17913543.587647766,16968899.627335154,1.3,1.7527381769810875,1.7527381769810875
6237,0.1823087963132033,0.11967495340531453,18186667.420249864,17636103.703948196,1.3,1.7770128724577305,1.7770128724577305
6238,0.17115589811467014,0.11464501948989647,14907564.401627272,13350520.992287107,1.2999999999999998,1.7078315055728202,1.7078315055728202
6239,0.15707812023019008,0.1083657165771732,9289245.51384217,6747895.284210967,1.3,1.6241889851294853,1.6241889851294853
6240,0.25290508659335176,0.15049329675767598,33902672.1659145,37727791.72271572,1.3,2.1874610858995944,2.1874610858995944
6241,0.20964644235032526,0.13169623995916502,23930436.84532683,25318944.053565774,1.3,1.9338955041898238,1.9338955041898238
6242,0.1698846642168208,0.11438794361935578,15305196.18002552,13727282.787183665,1.2999999999999998,1.7128229695763064,1.7128229695763064
6243,0.19294040008672897,0.12447842057755731,21176398.00780353,21519629.230245493,1.3,1.8412103655740821,1.8412103655740821
6244,0.14649744362123118,0.10373724779843196,6964680.428362967,3248267.8625111105,1.2999999999999998,1.563067797870726,1.563067797870726
6245,0.23141182192225718,0.14131874531848587,33078854.784023747,36174154.44510146,1.3,2.065731506455541,2.065731506455541
6246,0.12363907868362767,0.09424693387175376,1008445.0427909221,-5686507.588655725,1.2999999999999998,1.4389906081280466,1.4389906081280466
6247,0.15246253464054882,0.10647868294037677,10560937.676033337,6828125.8516395595,1.3,1.603131473437299,1.603131473437299
6248,0.2172475761753372,0.1352573580649632,30192944.66205862,32465762.14849889,1.3,1.985797799847969,1.985797799847969
6249,0.14394537339620617,0.10277281439325536,6375864.094539011,2446249.3217407595,1.2999999999999998,1.5540399895123054,1.5540399895123054
6250,0.18985668549042156,0.1231584379796995,21859978.23372686,21993829.48729334,1.3,1.8253851185251508,1.8253851185251508
6251,0.18983757401029155,0.12304704935255284,19994689.97075714,20069431.528659243,1.2999999999999998,1.8212922479340066,1.8212922479340066
6252,0.14805017172873547,0.10451718029599277,7855883.966429371,4149438.4518520148,1.2999999999999998,1.5764636053848153,1.5764636053848153
6253,0.21961551757165654,0.13622876306631415,27671858.024762943,29837689.808975354,1.3,1.9965640247758387,1.9965640247758387
6254,0.13384713228422207,0.0984090773581432,3607029.203633435,-1422158.1782509321,1.2999999999999998,1.4940436678491809,1.4940436678491809
6255,0.1183235166038128,0.09215070387158208,-404259.45161014237,-6915164.044166591,1.3,1.4107626836169553,1.4107626836169553
6256,0.14238381898417352,0.10210902156229973,6054368.480580443,1898141.7734263185,1.3,1.5452508540884486,1.5452508540884486
6257,0.1762396589073305,0.11702630829525784,16370839.539031086,15332270.333704246,1.3,1.7431831289155983,1.7431831289155983
6258,0.188335134810925,0.12230627708673514,17596191.850790247,17527018.109781966,1.3,1.8099229675469222,1.8099229675469222
6259,0.15255571990432548,0.10644353155960329,8602050.477604836,5528496.725725172,1.2999999999999998,1.6005559813505013,1.6005559813505013
6260,0.16587902275255773,0.11253248842187458,12849503.168125683,11011669.607677523,1.3,1.6869404198437064,1.6869404198437064
6261,0.14496653605068244,0.10318892280323033,6895916.799450053,2912618.354154858,1.3,1.5589504552195583,1.5589504552195583
6262,0.18969499891637298,0.12318810662327828,22009575.75645779,22180899.70369173,1.2999999999999998,1.8284185771825576,1.8284185771825576
6263,0.17183701986399513,0.11505583357497606,15183760.563530268,13741629.375812156,1.3,1.7161686339754842,1.7161686339754842
6264,0.17995819750073672,0.11866901580166833,17819956.978081748,17078197.381133508,1.3,1.7647845341048038,1.7647845341048038
6265,0.17414436616236229,0.11619371592383598,15622449.378128797,14464832.766587429,1.2999999999999998,1.7345734046421957,1.7345734046421957
6266,0.19253443611661503,0.12421242207826211,19825710.541819803,20083480.526711795,1.3,1.8353831668110105,1.8353831668110105
6267,0.14390373634487963,0.10281699747027129,6496015.735288286,2530634.2982167155,1.3,1.5564475299673852,1.5564475299673852
6268,0.19434536965297022,0.1252035089676693,23921375.461885303,24470285.85269588,1.3,1.8537414960750793,1.8537414960750793
6269,0.19724585222419488,0.12626865661785014,21839647.827772595,22443601.39791456,1.3,1.8626660991393473,1.8626660991393473
6270,0.18395232816646367,0.12050125602573725,19706353.65897648,19318361.98264562,1.2999999999999998,1.7903000199588341,1.7903000199588341
6271,0.23974323343639692,0.14477653839187887,33887697.455574535,37311985.14326479,1.3,2.1092038867794396,2.1092038867794396
6272,0.23888606500105491,0.14439448058607107,35993994.89507247,39596444.447210364,1.2999999999999998,2.103720695338104,2.103720695338104
6273,0.2530949940420548,0.15054600903729498,38451875.224274136,42787144.72656218,1.3,2.1874369815896704,2.1874369815896704
6274,0.188572639673396,0.1224411317187577,19735949.394832905,19691020.133572005,1.3,1.8124091673436804,1.8124091673436804
